Gene name,Mutated samples,Samples tested
ASCC3_ENST00000522650,54,1281
MYO6_ENST00000369981,54,1311
C1orf87,54,1281
TRIM33_ENST00000369543,54,1289
CARF_ENST00000320443,54,1281
PDE7A,54,1281
FN1_ENST00000443816,54,1289
CSNK1G1_ENST00000635142,54,1281
TBX20,54,1281
MTUS2_ENST00000542829,54,1281
SPEG,54,1281
CALCRL_ENST00000410068,54,1281
FAM135A_ENST00000505868,54,1281
DCAF6_ENST00000367843,54,1281
FNBP1,54,1259
MEF2A_ENST00000338042,54,1259
PRMT3,54,1281
NLRP13_ENST00000588751,54,1281
ATE1_ENST00000369040,54,1281
CAMK2B_ENST00000395747,54,1281
C2CD3,54,1281
ZNF618_ENST00000615615,54,1259
CARF_ENST00000428585,54,1281
DIPK1A_ENST00000615519,54,1259
ITIH5,54,1281
SLC41A2,54,1281
PTK2B,54,1281
ADGRG7,54,1281
FN1_ENST00000421182,54,1289
KIAA0391_ENST00000604948,54,1259
PDSS2_ENST00000369031,54,1281
SMAD3_ENST00000540846,54,1681
USP6NL_ENST00000609104,54,1281
ICA1_ENST00000396675,54,1281
TRAK1,54,1281
TET3,54,1281
SEMA5B,54,1281
CDK15_ENST00000410091,54,1281
NEK7_ENST00000367383,54,1281
AP3B2_ENST00000642989,54,1281
ICA1_ENST00000406470,54,1281
FN1,54,1289
MYO6_ENST00000369985,54,1311
IMPG2,54,1281
FN1_ENST00000432072,54,1289
LRP6_ENST00000543091,54,1281
C1orf87_ENST00000450089,54,1281
PRMT3_ENST00000437750,54,1281
AKAP13_ENST00000560579,54,1281
ADAMTSL1_ENST00000431052,54,1281
MKLN1_ENST00000429546,54,1281
DCAF6,54,1281
SSPN_ENST00000540266,54,1281
ATE1_ENST00000540606,54,1281
FN1_ENST00000323926,54,1289
TNFRSF19_ENST00000382263,54,1281
USP49_ENST00000373006,54,1281
CSNK1G1_ENST00000561349,54,1281
ATF2_ENST00000392544,54,1281
TSGA10_ENST00000355053,54,1281
MDGA1,54,1281
RNF17_ENST00000255325,54,1281
MYOCD,54,1281
GUCY2F,54,1281
PKN2,54,1281
VPS35L_ENST00000543152,54,1281
IQCK,54,1281
ATE1_ENST00000369043,54,1281
ZNF638_ENST00000410075,54,1281
ZNF618_ENST00000288466,54,1259
LY75-CD302_ENST00000505052,54,1259
BEND4,54,1281
LY75-CD302,54,1259
IL5RA_ENST00000438560,54,1281
ATF2_ENST00000409635,54,1281
MYOM1_ENST00000400569,54,1281
FN1_ENST00000336916,54,1289
CEP83,53,1281
MID2_ENST00000443968,53,1281
WT1_ENST00000379079,53,1718
TLK2_ENST00000346027,53,1281
CALD1_ENST00000393118,53,1281
TBC1D19_ENST00000511789,53,1281
SLC4A5_ENST00000377632,53,1281
NLRP3_ENST00000391828,53,1281
TRPC3,53,1281
LPIN1,53,1281
TNFRSF19,53,1281
KIF1B_ENST00000622724,53,1311
ARHGEF9_ENST00000637520,53,1281
MARCH8_ENST00000319836,53,1281
KIF1B_ENST00000377081,53,1311
CEP192,53,1259
CEP192_ENST00000325971,53,1259
WWP2_ENST00000356003,53,1281
RASGEF1C,53,1281
ATP2C1_ENST00000510168,53,1281
TLK2,53,1281
FANCA_ENST00000568369,53,1713
RIPOR2_ENST00000259698,53,1281
KRTAP10-4_ENST00000622352,53,1281
ANKRD11_ENST00000647238,53,1679
PAK3_ENST00000262836,53,1289
CUL1_ENST00000409469,53,1281
CALD1_ENST00000424922,53,1281
ARHGEF9_ENST00000637417,53,1281
WT1_ENST00000530998,53,1718
ATP2C1_ENST00000504948,53,1281
LMBRD1,53,1281
RIPOR2,53,1281
FLNB_ENST00000429972,53,1281
ITSN2_ENST00000622089,53,1281
PTGER3_ENST00000354608,53,1281
KIAA0586_ENST00000619722,53,1259
MAP3K19,53,1281
PRSS50,53,1281
GRIK5_ENST00000593562,53,1281
SEMA4D_ENST00000455551,53,1281
CLIC5_ENST00000339561,53,1281
KIAA0586_ENST00000556134,53,1259
ZNF569_ENST00000392149,53,1281
PRKX,53,1281
SPAG16_ENST00000272898,53,1281
CALD1_ENST00000495522,53,1281
SYT7_ENST00000263846,53,1281
OPRM1_ENST00000330432,53,1281
KCNS3,53,1281
FANCA,53,1713
AC091959.3,53,1259
DROSHA,53,1281
KIAA1958_ENST00000374244,53,1281
CUL3_ENST00000344951,53,1679
ITPRID1_ENST00000319386,53,1281
BRSK2_ENST00000308219,53,1281
PLOD2,53,1281
POT1,53,1289
UBAC2_ENST00000376440,53,1281
PKN2_ENST00000370513,53,1281
DNAH2,53,1281
SUSD4_ENST00000344029,53,1281
RAB2A,53,1281
CSNK1G1_ENST00000606793,53,1281
TNC_ENST00000423613,53,1281
TRIM58,53,1281
IFT140,53,1281
FLNB_ENST00000358537,53,1281
ANK3_ENST00000355288,53,1281
CEP83_ENST00000339839,53,1281
SPACA7,53,1281
RIPOR2_ENST00000538035,53,1281
MBP_ENST00000355994,53,1311
ZNF569,53,1281
ALPK2,53,1281
MITF_ENST00000314589,53,1687
FRMPD1,53,1281
WNK2_ENST00000427277,53,1281
KCNAB2_ENST00000378092,53,1281
JAM3,53,1281
NCALD_ENST00000220931,53,1281
USP49_ENST00000373010,53,1281
WDFY4_ENST00000360890,53,1311
ARHGEF12_ENST00000532993,53,1281
L3MBTL3,53,1281
MMS22L,53,1281
ATF7IP,53,1281
TBC1D9,53,1259
MYO6,53,1311
SYN2_ENST00000620175,53,1259
FOXJ3_ENST00000545068,53,1281
CLMN,53,1281
LYRM4_ENST00000330636,53,1281
TBC1D19,53,1281
DIDO1,53,1281
SPECC1L_ENST00000541492,53,1281
TRPC1_ENST00000273482,53,1281
DNMT3A_ENST00000321117,53,1811
NFAT5_ENST00000393742,53,1281
NFAT5_ENST00000354436,53,1281
SARDH_ENST00000439388,53,1281
CLASP2,53,1281
GPD2_ENST00000409674,53,1281
CRISPLD1,53,1311
EIF2AK3,53,1281
EVA1A_ENST00000393913,53,1281
DDX60L_ENST00000511577,53,1281
DERA,53,1259
NR3C1_ENST00000343796,53,1281
CUL3,53,1679
ZNF727,53,1259
ARHGEF9_ENST00000374870,53,1281
PAK3,53,1289
ATP10D,53,1281
NFAT5_ENST00000349945,53,1281
MAGED1_ENST00000375772,53,1281
CCDC172,53,1281
PLEKHA6,53,1311
NFATC3_ENST00000575270,53,1281
NFIC_ENST00000641145,53,1281
UBAC2,53,1281
ARHGEF9,53,1281
FLNB_ENST00000295956,53,1281
RASSF8_ENST00000615708,53,1281
NLRP3_ENST00000366497,53,1281
PLOD2_ENST00000360060,53,1281
PAK3_ENST00000417227,53,1289
KCNS3_ENST00000304101,53,1281
CAPZB_ENST00000375142,53,1281
ST8SIA5_ENST00000315087,53,1281
PAK3_ENST00000620137,53,1289
ACACB_ENST00000377854,53,1281
KIF1B_ENST00000620295,53,1311
POT1_ENST00000393329,53,1289
EVA1A_ENST00000410071,53,1281
MID2,53,1281
CDK13,53,1281
PALD1,53,1281
ITGA4,53,1281
ZHX3_ENST00000560364,53,1281
EVA1A_ENST00000410113,53,1281
SLC23A2,53,1281
ATP2C1_ENST00000428331,53,1281
ATP2C1_ENST00000508532,53,1281
MID1_ENST00000380779,53,1281
SEMA6D_ENST00000389425,53,1281
CSRNP3_ENST00000342316,53,1281
EHMT1_ENST00000462484,53,1281
DDX60L,53,1281
GPD2_ENST00000409125,53,1281
IKZF1_ENST00000492782,53,1718
RHOJ,53,1281
CAPZB_ENST00000264202,53,1281
MYH9,53,1289
PRSS50,53,1281
ARHGEF9_ENST00000624210,53,1281
NDUFAF6_ENST00000396113,52,1311
DPP4,52,1281
ZMYM2_ENST00000382874,52,1281
NIN_ENST00000324330,52,1289
RHOJ_ENST00000555125,52,1281
CEMIP,52,1281
RPH3AL_ENST00000323434,52,1281
TRPC1,52,1281
DYRK1A_ENST00000644942,52,1281
MCCC1_ENST00000629669,52,1281
NIN_ENST00000453196,52,1289
SNCAIP_ENST00000504884,52,1281
SYNJ2,52,1281
RBM6,52,1281
TOX3_ENST00000407228,52,1281
CCDC57_ENST00000389641,52,1259
ASCC1_ENST00000317168,52,1281
FNDC3B_ENST00000421757,52,1281
NCOR1_ENST00000395851,52,1681
LYN_ENST00000520220,52,1281
KIFAP3_ENST00000538366,52,1281
FNIP1_ENST00000511848,52,1281
ASCC1,52,1281
ARHGAP6_ENST00000303025,52,1311
SH3RF2_ENST00000359120,52,1281
HACE1_ENST00000369125,52,1281
GOLGA4_ENST00000361924,52,1281
DYRK1A_ENST00000647425,52,1281
CCDC57_ENST00000392347,52,1259
ARHGEF7_ENST00000426073,52,1281
SH3KBP1_ENST00000379716,52,1281
ZNF277,52,1281
HIRA_ENST00000340170,52,1281
ZNF618,52,1259
SCGB2B2,52,1281
SAXO1_ENST00000380530,52,1281
TTC7A,52,1281
KIAA0586_ENST00000261244,52,1259
FLNB,52,1281
TLK2_ENST00000343388,52,1281
DEPDC5_ENST00000382111,52,1311
DMXL2_ENST00000251076,52,1281
GLDC,52,1281
ARHGAP21_ENST00000612832,52,1281
INPP4A_ENST00000409016,52,1679
TBC1D14_ENST00000448507,52,1281
ARHGEF9_ENST00000636926,52,1281
NUP98_ENST00000355260,52,1319
DEPDC5_ENST00000433147,52,1311
DYRK1A_ENST00000647188,52,1281
PGBD5_ENST00000525115,52,1281
RCOR1,52,1281
MCCC1_ENST00000610757,52,1281
ATXN2_ENST00000616825,52,1282
RBM6_ENST00000422955,52,1281
FNDC3B_ENST00000423424,52,1281
KIFAP3,52,1281
PLOD2_ENST00000494950,52,1281
ARHGEF9_ENST00000374872,52,1281
CEMIP_ENST00000356249,52,1281
MEMO1_ENST00000426310,52,1281
FGD5,52,1281
PLS1_ENST00000457734,52,1281
DMBT1_ENST00000338354,52,1281
DMBT1_ENST00000368956,52,1281
DIPK1A_ENST00000616709,52,1259
RAB2A_ENST00000531289,52,1281
KIAA0586,52,1259
DEPDC5_ENST00000400249,52,1311
SP100,52,1281
ATXN2_ENST00000643669,52,1282
DEPDC5_ENST00000646969,52,1311
MYPN_ENST00000540630,52,1281
PTPRB,52,1281
CHD2_ENST00000626874,52,1281
DROSHA_ENST00000513349,52,1281
HACE1,52,1281
WWP2_ENST00000569174,52,1281
SAXO1,52,1281
DEPDC5_ENST00000535622,52,1311
GOLGA4_ENST00000444882,52,1281
TTC23,52,1281
CEMIP_ENST00000220244,52,1281
AGPAT3_ENST00000291572,52,1281
DEPDC5,52,1311
DEPDC5_ENST00000646465,52,1311
RPH3AL_ENST00000618002,52,1281
DNAH2_ENST00000389173,52,1281
MBP_ENST00000579129,52,1311
ATXN2_ENST00000550104,52,1282
SOS1_ENST00000402219,52,1281
HIRA,52,1281
MYOCD_ENST00000343344,52,1281
SHOC1_ENST00000318737,52,1311
ASCC1_ENST00000394919,52,1281
BTAF1,52,1281
PCYT1B,52,1281
TBC1D14,52,1281
ARHGAP21,52,1281
HTR1E,52,1281
ITPRID1_ENST00000407970,52,1281
RBM6_ENST00000443081,52,1281
CRADD,52,1281
ZNF568_ENST00000427117,52,1281
TACC2_ENST00000369001,52,1311
NSD3,52,1281
TRPC1_ENST00000612385,52,1281
MKX,52,1281
NFIB_ENST00000636735,52,1281
DOP1B,52,1281
GRIK5_ENST00000262895,52,1281
RASGEF1C_ENST00000522500,52,1281
IL1R1_ENST00000409929,52,1281
HSD17B4_ENST00000646058,52,1281
ARHGEF9_ENST00000624843,52,1281
